,clothes_id,gender,height,weight,size,size_review,bright,color,thick
1704,282,여성, 164cm, 55kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1705,282,여성, 165cm, 50kg,M,보통이에요,보통이에요,선명해요,보통이에요
1706,282,여성, 158cm, 50kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1707,282,여성, 160cm, 45kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1708,282,여성, 165cm, 51kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1709,282,여성, 160cm, 53kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1710,282,여성, 153cm, 50kg,M,보통이에요,밝아요,선명해요,보통이에요
1711,282,여성, 163cm, 52kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1712,282,여성, 164cm, 56kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1713,282,여성, 169cm, 54kg,L,작아요,보통이에요,보통이에요,보통이에요
1714,282,여성, 162cm, 49kg,M,보통이에요,보통이에요,선명해요,보통이에요
1715,282,여성, 166cm, 53kg,S,작아요,보통이에요,보통이에요,보통이에요
1716,282,여성, 174cm, 65kg,XL,작아요,보통이에요,보통이에요,보통이에요
1717,282,여성, 163cm, 56kg,L,보통이에요,보통이에요,보통이에요,보통이에요
1718,282,여성, 161cm, 51kg,M,보통이에요,밝아요,보통이에요,보통이에요
1719,286,여성, 170cm, 41kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1720,286,여성, 157cm, 43kg,FREE,보통이에요,보통이에요,보통이에요,두꺼워요
1721,286,여성, 170cm, 41kg,FREE,보통이에요,보통이에요,보통이에요,두꺼워요
1722,291,여성, 168cm, 58kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1723,291,여성, 157cm, 47kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1724,291,여성, 162cm, 46kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1725,291,여성, 167cm, 60kg,FREE,보통이에요,어두워요,보통이에요,얇아요
1726,291,여성, 168cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1727,291,여성, 171cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1728,291,여성, 163cm, 47kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1729,291,여성, 160cm, 47kg,FREE,작아요,어두워요,선명해요,보통이에요
1730,291,여성, 167cm, 55kg,FREE,보통이에요,보통이에요,선명해요,얇아요
1731,291,여성, 164cm, 49kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1732,291,여성, 167cm, 49kg,FREE,보통이에요,보통이에요,선명해요,얇아요
1733,291,여성, 158cm, 47kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1734,291,여성, 170cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1735,296,여성, 166cm, 56kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1736,296,여성, 164cm, 51kg,M,커요,보통이에요,보통이에요,보통이에요
1737,296,여성, 155cm, 47kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1738,296,여성, 163cm, 53kg,S,커요,보통이에요,보통이에요,보통이에요
1739,296,여성, 161cm, 62kg,M,보통이에요,보통이에요,보통이에요,얇아요
1740,296,여성, 170cm, 65kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1741,296,여성, 156cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1742,296,여성, 160cm, 50kg,S,커요,보통이에요,보통이에요,보통이에요
1743,296,여성, 165cm, 52kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1744,296,여성, 165cm, 53kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1745,296,여성, 168cm, 54kg,M,커요,보통이에요,보통이에요,보통이에요
1746,296,여성, 158cm, 59kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1747,296,여성, 163cm, 58kg,S,보통이에요,어두워요,선명해요,보통이에요
1748,296,여성, 173cm, 65kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1749,296,여성, 160cm, 50kg,M,커요,보통이에요,보통이에요,보통이에요
1750,296,여성, 165cm, 58kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1751,296,여성, 160cm, 49kg,M,커요,보통이에요,보통이에요,보통이에요
1752,296,여성, 165cm, 58kg,M,보통이에요,보통이에요,보통이에요,보통이에요
