,cody_id,clothes_maincategory,clothes_subcategorry,brand,color,season,gender,spring,summer,autumn,winter,img
64,36,바지,트레이닝/조거 팬츠,ADIDAS,,ALL,여,,,,,https://image.msscdn.net/images/goods_img/20190701/1086810/1086810_2_500.jpg?t=20190726153208
65,36,스니커즈,캔버스/단화,ADIDAS,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20150820/239023/239023_1_500.jpg?t=20190129174929
66,37,아우터,블루종/MA-1,ALPHA INDUSTRIES,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20160912/411213/411213_8_500.jpg?t=20221006082605
67,38,바지,코튼 팬츠,UNIFORM BRIDGE,,2022 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20150826/241111/241111_4_500.jpg?t=20211126151754
68,38,모자,비니,RAMOLIN,,0,남,,,,,https://image.msscdn.net/images/goods_img/20150611/212880/212880_10_500.jpg?t=20211122111307
69,39,아우터,레더/라이더스 재킷,VIVASTUDIO,,ALL ALL,남,,,,,https://image.msscdn.net/images/goods_img/20151021/267464/267464_2_500.jpg?t=20210903141503
70,39,스니커즈,패션스니커즈화,ADIDAS,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20170615/577636/577636_5_500.jpg?t=20220630104155
71,41,스니커즈,패션스니커즈화,UGLYBEAVER,,2019 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20190228/968520/968520_1_500.jpg?t=20190228104801
72,42,아우터,기타 아우터,VANS,,0,남,,,,,https://image.msscdn.net/images/goods_img/20180827/837937/837937_2_500.jpg?t=20201222180418
73,42,아우터,후드 집업,MELANGE MASTER,,0,남,,,,,https://image.msscdn.net/images/goods_img/20170922/640839/640839_6_500.jpg?t=20211201175055
74,43,아우터,플리스/뽀글이,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191017/1190984/1190984_1_500.jpg?t=20191017143041
75,43,상의,셔츠/블라우스,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190530/1059875/1059875_3_500.jpg?t=20190610095705
76,43,상의,긴소매 티셔츠,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191016/1190264/1190264_6_500.jpg?t=20210705142032
77,43,바지,코튼 팬츠,MUSINSA STANDARD,,2022 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20191004/1176329/1176329_2_500.jpg?t=20220907171217
78,43,스니커즈,패션스니커즈화,ADIDAS,,2019 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20190927/1169076/1169076_2_500.jpg?t=20191022174449
79,44,아우터,숏패딩/숏헤비 아우터,COVERNAT,,2022 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20200805/1537634/1537634_10_500.jpg?t=20221014113624
80,45,스니커즈,캔버스/단화,VANS,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20140620/102619/102619_9_500.jpg?t=20210223105359
81,47,아우터,숏패딩/숏헤비 아우터,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190909/1148740/1148740_3_500.jpg?t=20201102160702
82,47,아우터,플리스/뽀글이,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191018/1193421/1193421_1_500.jpg?t=20191018145245
83,47,상의,니트/스웨터,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190820/1121819/1121819_1_500.jpg?t=20190827201245
84,47,바지,코튼 팬츠,MUSINSA STANDARD,,2022 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20191004/1176326/1176326_2_500.jpg?t=20220907171124
85,47,모자,버킷/사파리햇,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191114/1225222/1225222_2_500.jpg?t=20191125143448
86,47,스니커즈,기타 스니커즈,FRAMEHUNT,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191101/1210326/1210326_1_500.png?t=20220628151031
87,48,아우터,블루종/MA-1,ALPHA INDUSTRIES,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20160912/411209/411209_10_500.jpg?t=20221006082552
88,49,아우터,패딩 베스트,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190920/1161038/1161038_2_500.jpg?t=20201102160605
89,49,상의,후드 티셔츠,MUSINSA STANDARD,,2021 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20191008/1180806/1180806_3_500.jpg?t=20220524115606
90,49,바지,기타 바지,MUSINSA STANDARD,,2021 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20191008/1180388/1180388_2_500.jpg?t=20211008122916
