,clothes_id,gender,height,weight,size,size_review,bright,color,thick
8345,0,남성, 176cm, 63kg,BLACK/M,커요,보통이에요,선명해요,보통이에요
8346,0,남성, 184cm, 78kg,BLACK/L,커요,보통이에요,보통이에요,두꺼워요
8347,0,남성, 165cm, 67kg,BEIGE/M,커요,보통이에요,보통이에요,보통이에요
8348,0,남성, 176cm, 83kg,BEIGE/L,커요,어두워요,보통이에요,얇아요
8349,0,남성, 178cm, 74kg,BEIGE/M,보통이에요,보통이에요,보통이에요,보통이에요
8350,0,남성, 175cm, 58kg,BLACK/M,커요,어두워요,선명해요,보통이에요
8351,0,남성, 178cm, 68kg,BLACK/M,보통이에요,어두워요,선명해요,보통이에요
8352,1,남성, 171cm, 65kg,"M , EASY ARMY BELT(+5900원)",보통이에요,보통이에요,선명해요,보통이에요
8353,1,남성, 178cm, 61kg,S,보통이에요,보통이에요,선명해요,보통이에요
8354,1,남성, 181cm, 80kg,"L , D-RING CASUAL BELT(+4900원)",보통이에요,보통이에요,보통이에요,보통이에요
8355,1,여성, 161cm, 50kg,XS,보통이에요,보통이에요,보통이에요,보통이에요
8356,1,남성, 170cm, 75kg,"L , D-RING CASUAL BELT(+4900원)",보통이에요,보통이에요,선명해요,보통이에요
8357,1,남성, 178cm, 78kg,L,커요,밝아요,보통이에요,보통이에요
8358,1,남성, 185cm, 81kg,XL,보통이에요,어두워요,선명해요,보통이에요
8359,1,남성, 178cm, 82kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8360,1,남성, 177cm, 72kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8361,1,남성, 180cm, 72kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8362,1,남성, 180cm, 74kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8363,1,남성, 170cm, 63kg,L,커요,보통이에요,보통이에요,보통이에요
8364,1,남성, 174cm, 63kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8365,1,남성, 174cm, 63kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8366,1,남성, 181cm, 68kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8367,1,남성, 183cm, 90kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8368,1,남성, 183cm, 90kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8369,1,남성, 177cm, 68kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8370,1,남성, 188cm, 88kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8371,1,남성, 176cm, 85kg,L,보통이에요,밝아요,보통이에요,보통이에요
8372,1,남성, 170cm, 67kg,M,보통이에요,밝아요,선명해요,보통이에요
8373,1,남성, 176cm, 68kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8374,1,남성, 183cm, 63kg,S,보통이에요,보통이에요,선명해요,보통이에요
8375,1,남성, 180cm, 72kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8376,1,남성, 170cm, 68kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8377,1,남성, 175cm, 62kg,"M , EASY ARMY BELT(+5900원)",보통이에요,보통이에요,보통이에요,보통이에요
8378,1,남성, 177cm, 61kg,M,보통이에요,밝아요,보통이에요,보통이에요
8379,1,남성, 176cm, 72kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8380,1,남성, 150cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8381,1,남성, 171cm, 69kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8382,1,남성, 175cm, 64kg,M,커요,보통이에요,보통이에요,두꺼워요
8383,1,남성, 175cm, 96kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8384,1,남성, 175cm, 96kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8385,1,남성, 182cm, 76kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8386,1,남성, 173cm, 56kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8387,1,남성, 182cm, 85kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8388,1,남성, 178cm, 75kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8389,1,남성, 176cm, 67kg,L,커요,보통이에요,보통이에요,두꺼워요
8390,1,남성, 172cm, 67kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8391,1,남성, 182cm, 90kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8392,1,여성, 178cm, 58kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8393,1,남성, 176cm, 83kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8394,1,남성, 180cm, 80kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8395,1,남성, 170cm, 69kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8396,1,남성, 180cm, 80kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8397,1,남성, 183cm, 78kg,"M , EASY ARMY BELT(+5900원)",작아요,보통이에요,보통이에요,보통이에요
8398,1,남성, 178cm, 75kg,L,보통이에요,어두워요,보통이에요,두꺼워요
8399,1,남성, 186cm, 88kg,"XL , EASY ARMY BELT(+5900원)",작아요,밝아요,선명해요,보통이에요
8400,1,남성, 182cm, 74kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8401,1,남성, 177cm, 70kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8402,1,여성, 165cm, 65kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8403,1,남성, 177cm, 65kg,"M , EASY ARMY BELT(+5900원)",커요,보통이에요,보통이에요,보통이에요
8404,1,남성, 178cm, 80kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8405,1,남성, 180cm, 75kg,L,커요,보통이에요,흐려요,보통이에요
8406,1,남성, 180cm, 75kg,"L , EASY ARMY BELT(+5900원)",커요,밝아요,보통이에요,보통이에요
8407,1,남성, 182cm, 78kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8408,1,남성, 166cm, 57kg,XS,커요,보통이에요,선명해요,보통이에요
8409,1,남성, 170cm, 48kg,XS,보통이에요,보통이에요,보통이에요,보통이에요
8410,1,남성, 180cm, 85kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8411,1,남성, 180cm, 85kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8412,1,남성, 168cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8413,1,남성, 175cm, 70kg,L,커요,밝아요,선명해요,두꺼워요
8414,1,여성, 167cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8415,1,남성, 187cm, 95kg,XL,커요,보통이에요,보통이에요,두꺼워요
8416,1,남성, 170cm, 65kg,M,커요,보통이에요,보통이에요,보통이에요
8417,1,남성, 165cm, 66kg,"M , EASY ARMY BELT(+5900원)",보통이에요,보통이에요,선명해요,보통이에요
8418,1,남성, 170cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8419,1,남성, 170cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8420,1,남성, 167cm, 70kg,M,보통이에요,보통이에요,선명해요,두꺼워요
8421,1,남성, 180cm, 70kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8422,1,남성, 165cm, 51kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8423,1,남성, 179cm, 72kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8424,1,남성, 175cm, 68kg,M,보통이에요,밝아요,보통이에요,보통이에요
8425,1,남성, 185cm, 81kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8426,1,남성, 182cm, 85kg,XL,보통이에요,밝아요,보통이에요,보통이에요
8427,1,남성, 179cm, 73kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8428,1,남성, 177cm, 63kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8429,1,여성, 168cm, 53kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8430,1,남성, 176cm, 77kg,"M , EASY ARMY BELT(+5900원)",보통이에요,보통이에요,보통이에요,보통이에요
8431,1,남성, 184cm, 78kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8432,1,여성, 165cm, 65kg,L,보통이에요,밝아요,선명해요,보통이에요
8433,1,남성, 174cm, 70kg,L,커요,보통이에요,선명해요,보통이에요
8434,1,남성, 176cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8435,1,남성, 173cm, 71kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8436,1,남성, 175cm, 65kg,M,보통이에요,밝아요,선명해요,보통이에요
8437,1,남성, 175cm, 65kg,M,보통이에요,어두워요,보통이에요,보통이에요
8438,1,남성, 174cm, 73kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8439,1,남성, 176cm, 70kg,M,보통이에요,보통이에요,선명해요,보통이에요
8440,3,여성, 160cm, 46kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8441,4,남성, 175cm, 64kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8442,6,남성, 178cm, 77kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8443,6,남성, 173cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8444,6,남성, 174cm, 66kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8445,6,남성, 170cm, 90kg,XL,보통이에요,보통이에요,선명해요,보통이에요
8446,6,남성, 181cm, 100kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
8447,6,남성, 179cm, 84kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
8448,6,남성, 174cm, 80kg,XL,보통이에요,밝아요,선명해요,보통이에요
8449,6,남성, 172cm, 62kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8450,6,남성, 171cm, 84kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8451,6,남성, 183cm, 92kg,2XL,커요,보통이에요,보통이에요,보통이에요
8452,6,남성, 175cm, 71kg,L,커요,보통이에요,보통이에요,보통이에요
8453,6,남성, 184cm, 105kg,2XL,보통이에요,보통이에요,선명해요,두꺼워요
8454,6,남성, 175cm, 76kg,2XL,커요,어두워요,선명해요,보통이에요
8455,6,남성, 187cm, 90kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
8456,6,남성, 176cm, 70kg,M,보통이에요,보통이에요,선명해요,보통이에요
8457,6,남성, 184cm, 82kg,2XL,보통이에요,보통이에요,보통이에요,보통이에요
8458,6,남성, 175cm, 71kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8459,6,남성, 175cm, 75kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8460,6,남성, 181cm, 74kg,XL,커요,보통이에요,보통이에요,두꺼워요
8461,6,남성, 168cm, 70kg,M,커요,어두워요,선명해요,보통이에요
8462,6,남성, 182cm, 77kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8463,6,여성, 160cm, 50kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8464,6,남성, 174cm, 73kg,L,커요,보통이에요,선명해요,보통이에요
8465,6,남성, 180cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
